Date,brand,clicks,quantity,sales,canale,destinatari,CR,AOV,Campaign,C_volume
2024-01-31,samsung,713.0,1.0,294.0,,0.0,0.001402524544179523,294.0,no,no-campaign
2024-02-01,samsung,444.0,5.0,2066.0,,0.0,0.01126126126126126,413.2,no,no-campaign
2024-02-02,samsung,400.0,3.0,1112.0,,0.0,0.0075,370.6666666666667,no,no-campaign
2024-02-03,samsung,361.0,6.0,2493.0,,0.0,0.01662049861495845,415.5,no,no-campaign
2024-02-04,samsung,319.0,14.0,4947.0,,0.0,0.0438871473354232,353.35714285714283,no,no-campaign
2024-02-05,samsung,388.0,7.0,861.0,,0.0,0.01804123711340206,123.0,no,no-campaign
2024-02-06,samsung,363.0,7.0,3154.0,mail,707177.0,0.01928374655647383,450.57142857142856,yes,national
2024-02-07,samsung,433.0,1.0,663.0,push,751245.0,0.0023094688221709007,663.0,yes,national
2024-02-08,samsung,308.0,11.0,5396.0,,0.0,0.03571428571428571,490.54545454545456,no,no-campaign
2024-02-09,samsung,299.0,10.0,2414.0,,0.0,0.033444816053511704,241.4,no,no-campaign
2024-02-10,samsung,296.0,16.0,5227.0,,0.0,0.05405405405405406,326.6875,no,no-campaign
2024-02-11,samsung,280.0,9.0,3172.0,,0.0,0.03214285714285714,352.44444444444446,no,no-campaign
2024-02-12,samsung,426.0,17.0,8493.0,,0.0,0.03990610328638498,499.5882352941176,no,no-campaign
2024-02-13,samsung,394.0,19.0,9139.0,push,753296.0,0.048223350253807105,481.0,yes,national
2024-02-14,samsung,347.0,7.0,3335.0,mail,709289.0,0.020172910662824207,476.42857142857144,yes,national
2024-02-15,samsung,341.0,9.0,4192.0,,0.0,0.026392961876832845,465.77777777777777,no,no-campaign
2024-02-16,samsung,313.0,11.0,4217.0,,0.0,0.03514376996805112,383.3636363636364,no,no-campaign
2024-02-17,samsung,254.0,2.0,389.0,,0.0,0.007874015748031496,194.5,no,no-campaign
2024-02-18,samsung,288.0,12.0,6164.0,,0.0,0.041666666666666664,513.6666666666666,no,no-campaign
2024-02-19,samsung,383.0,8.0,4728.0,push,755449.0,0.020887728459530026,591.0,yes,national
2024-02-20,samsung,396.0,9.0,3963.0,,0.0,0.022727272727272728,440.3333333333333,no,no-campaign
2024-02-21,samsung,351.0,12.0,6179.0,,0.0,0.03418803418803419,514.9166666666666,no,no-campaign
2024-02-22,samsung,376.0,12.0,3520.0,,0.0,0.031914893617021274,293.3333333333333,no,no-campaign
2024-02-23,samsung,368.0,12.0,5190.0,,0.0,0.03260869565217391,432.5,no,no-campaign
2024-02-24,samsung,344.0,27.0,11064.0,,0.0,0.07848837209302326,409.77777777777777,no,no-campaign
2024-02-25,samsung,357.0,40.0,14653.0,,0.0,0.11204481792717087,366.325,no,no-campaign
2024-02-26,samsung,393.0,10.0,4456.0,push,758115.0,0.02544529262086514,445.6,yes,national
2024-02-27,samsung,329.0,9.0,3259.0,mail,713577.0,0.02735562310030395,362.1111111111111,yes,national
2024-02-28,samsung,347.0,7.0,4084.0,,0.0,0.020172910662824207,583.4285714285714,no,no-campaign
2024-02-29,samsung,373.0,23.0,10215.0,,0.0,0.06166219839142091,444.1304347826087,no,no-campaign
2024-03-01,samsung,350.0,13.0,4368.0,,0.0,0.037142857142857144,336.0,no,no-campaign
2024-03-02,samsung,300.0,14.0,5355.0,,0.0,0.04666666666666667,382.5,no,no-campaign
2024-03-03,samsung,351.0,11.0,5152.0,,0.0,0.03133903133903134,468.3636363636364,no,no-campaign
2024-03-04,samsung,385.0,17.0,6711.0,,0.0,0.04415584415584416,394.7647058823529,no,no-campaign
2024-03-05,samsung,315.0,14.0,7650.0,,0.0,0.044444444444444446,546.4285714285714,no,no-campaign
2024-03-06,samsung,398.0,8.0,3530.0,mail,715246.0,0.020100502512562814,441.25,yes,national
2024-03-07,samsung,410.0,14.0,5384.0,push,760861.0,0.03414634146341464,384.57142857142856,yes,national
2024-03-08,samsung,269.0,5.0,2669.0,,0.0,0.01858736059479554,533.8,no,no-campaign
2024-03-09,samsung,306.0,4.0,3127.0,,0.0,0.013071895424836602,781.75,no,no-campaign
2024-03-10,samsung,260.0,7.0,3226.0,,0.0,0.026923076923076925,460.85714285714283,no,no-campaign
2024-03-11,samsung,439.0,13.0,5036.0,mail,716532.0,0.029612756264236904,387.38461538461536,yes,national
2024-03-12,samsung,434.0,17.0,5927.0,push,762331.0,0.03917050691244239,348.6470588235294,yes,national
2024-03-13,samsung,324.0,13.0,4845.0,,0.0,0.040123456790123455,372.6923076923077,no,no-campaign
2024-03-14,samsung,295.0,12.0,2834.0,,0.0,0.04067796610169491,236.16666666666666,no,no-campaign
2024-03-15,samsung,318.0,17.0,6168.0,"push, mail",240762.0,0.05345911949685535,362.8235294117647,yes,wide-target
2024-03-16,samsung,289.0,38.0,15129.0,,0.0,0.1314878892733564,398.13157894736844,no,no-campaign
2024-03-17,samsung,276.0,22.0,10398.0,,0.0,0.07971014492753623,472.6363636363636,no,no-campaign
2024-03-18,samsung,467.0,23.0,8006.0,,0.0,0.04925053533190578,348.0869565217391,no,no-campaign
2024-03-19,samsung,533.0,7.0,3154.0,,0.0,0.013133208255159476,450.57142857142856,no,no-campaign
2024-03-20,samsung,581.0,16.0,6074.0,,0.0,0.027538726333907058,379.625,no,no-campaign
2024-03-21,samsung,482.0,6.0,2310.0,mail,460378.0,0.012448132780082987,385.0,yes,wide-target
2024-03-22,samsung,514.0,13.0,3871.0,,0.0,0.02529182879377432,297.7692307692308,no,no-campaign
2024-03-23,samsung,226.0,7.0,1609.0,,0.0,0.030973451327433628,229.85714285714286,no,no-campaign
2024-03-24,samsung,239.0,18.0,7733.0,,0.0,0.07531380753138076,429.6111111111111,no,no-campaign
2024-03-25,samsung,544.0,6.0,1884.0,push,766642.0,0.011029411764705883,314.0,yes,national
2024-03-26,samsung,468.0,5.0,1240.0,mail,115753.0,0.010683760683760684,248.0,yes,wide-target
2024-03-27,samsung,585.0,16.0,5096.0,mail,993523.0,0.02735042735042735,318.5,yes,national
2024-03-28,samsung,261.0,9.0,2153.0,,0.0,0.034482758620689655,239.22222222222223,no,no-campaign
2024-03-29,samsung,296.0,20.0,5623.0,mail,116060.0,0.06756756756756757,281.15,yes,wide-target
2024-03-30,samsung,239.0,19.0,6085.0,,0.0,0.0794979079497908,320.2631578947368,no,no-campaign
2024-03-31,samsung,239.0,16.0,5302.0,push,126634.0,0.06694560669456066,331.375,yes,wide-target
2024-04-01,samsung,197.0,4.0,1224.0,,0.0,0.02030456852791878,306.0,no,no-campaign
2024-04-02,samsung,377.0,11.0,6760.0,mail,116066.0,0.029177718832891247,614.5454545454545,yes,wide-target
2024-04-03,samsung,744.0,11.0,6224.0,"mail, push",625988.0,0.01478494623655914,565.8181818181819,yes,national
2024-04-04,samsung,555.0,5.0,2565.0,,0.0,0.009009009009009009,513.0,no,no-campaign
2024-04-05,samsung,554.0,6.0,2479.0,mail,139386.0,0.010830324909747292,413.1666666666667,yes,wide-target
2024-04-06,samsung,256.0,13.0,6333.0,,0.0,0.05078125,487.15384615384613,no,no-campaign
2024-04-07,samsung,373.0,13.0,4291.0,,0.0,0.03485254691689008,330.0769230769231,no,no-campaign
2024-04-08,samsung,686.0,6.0,3071.0,mail,139559.0,0.008746355685131196,511.8333333333333,yes,wide-target
2024-04-09,samsung,498.0,11.0,5384.0,push,769901.0,0.02208835341365462,489.45454545454544,yes,national
2024-04-10,samsung,553.0,8.0,3052.0,push,152242.0,0.014466546112115732,381.5,yes,wide-target
2024-04-11,samsung,636.0,7.0,3152.0,"push, mail",910471.0,0.0110062893081761,450.2857142857143,yes,national
2024-04-12,samsung,441.0,14.0,5241.0,,0.0,0.031746031746031744,374.35714285714283,no,no-campaign
2024-04-13,samsung,238.0,22.0,10165.0,,0.0,0.09243697478991597,462.04545454545456,no,no-campaign
2024-04-14,samsung,206.0,19.0,6547.0,,0.0,0.09223300970873786,344.57894736842104,no,no-campaign
2024-04-15,samsung,411.0,4.0,2486.0,mail,140096.0,0.009732360097323601,621.5,yes,wide-target
2024-04-16,samsung,668.0,5.0,2766.0,,0.0,0.0074850299401197605,553.2,no,no-campaign
2024-04-17,samsung,675.0,18.0,6686.0,push,152965.0,0.02666666666666667,371.44444444444446,yes,wide-target
2024-04-18,samsung,811.0,27.0,9760.0,push,772144.0,0.03329223181257707,361.48148148148147,yes,national
2024-04-19,samsung,605.0,28.0,12237.0,,0.0,0.04628099173553719,437.0357142857143,no,no-campaign
2024-04-20,samsung,248.0,11.0,4685.0,,0.0,0.04435483870967742,425.90909090909093,no,no-campaign
2024-04-21,samsung,282.0,15.0,6736.0,push,153503.0,0.05319148936170213,449.06666666666666,yes,wide-target
2024-04-22,samsung,652.0,32.0,13734.0,mail,725146.0,0.049079754601226995,429.1875,yes,national
2024-04-23,samsung,439.0,5.0,2463.0,,0.0,0.011389521640091117,492.6,no,no-campaign
2024-04-24,samsung,369.0,8.0,3870.0,,0.0,0.02168021680216802,483.75,no,no-campaign
2024-04-25,samsung,249.0,7.0,2973.0,,0.0,0.028112449799196786,424.7142857142857,no,no-campaign
2024-04-26,samsung,255.0,6.0,3317.0,push,153686.0,0.023529411764705882,552.8333333333334,yes,wide-target
2024-04-27,samsung,236.0,13.0,4389.0,,0.0,0.05508474576271186,337.61538461538464,no,no-campaign
2024-04-28,samsung,233.0,5.0,2253.0,,0.0,0.02145922746781116,450.6,no,no-campaign
2024-04-29,samsung,266.0,4.0,1693.0,,0.0,0.015037593984962405,423.25,no,no-campaign
2024-04-30,samsung,293.0,12.0,8538.0,push,773665.0,0.040955631399317405,711.5,yes,national
2024-05-01,samsung,238.0,7.0,4262.0,push,153758.0,0.029411764705882353,608.8571428571429,yes,wide-target
2024-05-02,samsung,245.0,8.0,3753.0,,0.0,0.0326530612244898,469.125,no,no-campaign
2024-05-03,samsung,229.0,4.0,2710.0,push,774080.0,0.017467248908296942,677.5,yes,national
2024-05-04,samsung,226.0,10.0,4471.0,,0.0,0.04424778761061947,447.1,no,no-campaign
2024-05-05,samsung,220.0,8.0,4893.0,,0.0,0.03636363636363636,611.625,no,no-campaign
2024-05-06,samsung,316.0,9.0,3969.0,,0.0,0.028481012658227847,441.0,no,no-campaign
2024-05-07,samsung,381.0,15.0,6370.0,,0.0,0.03937007874015748,424.6666666666667,no,no-campaign
2024-05-08,samsung,301.0,6.0,2170.0,,0.0,0.019933554817275746,361.6666666666667,no,no-campaign
2024-05-09,samsung,256.0,13.0,4336.0,"mail, push",915805.0,0.05078125,333.53846153846155,yes,national
2024-05-10,samsung,233.0,9.0,3719.0,push,153933.0,0.03862660944206009,413.22222222222223,yes,wide-target
2024-05-11,samsung,188.0,9.0,5243.0,,0.0,0.047872340425531915,582.5555555555555,no,no-campaign
2024-05-12,samsung,224.0,8.0,2722.0,,0.0,0.03571428571428571,340.25,no,no-campaign
2024-05-13,samsung,240.0,7.0,6775.0,,0.0,0.029166666666666667,967.8571428571429,no,no-campaign
2024-05-14,samsung,288.0,11.0,6932.0,,0.0,0.03819444444444445,630.1818181818181,no,no-campaign
2024-05-15,samsung,240.0,1.0,107.0,,0.0,0.004166666666666667,107.0,no,no-campaign
2024-05-16,samsung,264.0,4.0,3584.0,push,154125.0,0.015151515151515152,896.0,yes,wide-target
2024-05-17,samsung,354.0,7.0,2924.0,mail,728354.0,0.01977401129943503,417.7142857142857,yes,national
2024-05-18,samsung,308.0,11.0,5979.0,,0.0,0.03571428571428571,543.5454545454545,no,no-campaign
2024-05-19,samsung,269.0,3.0,1351.0,,0.0,0.011152416356877323,450.3333333333333,no,no-campaign
2024-05-20,samsung,313.0,20.0,7387.0,mail,141371.0,0.06389776357827476,369.35,yes,wide-target
2024-05-21,samsung,230.0,6.0,1966.0,,0.0,0.02608695652173913,327.6666666666667,no,no-campaign
2024-05-22,samsung,232.0,11.0,4806.0,push,154312.0,0.04741379310344827,436.90909090909093,yes,wide-target
2024-05-23,samsung,245.0,4.0,2206.0,,0.0,0.0163265306122449,551.5,no,no-campaign
2024-05-24,samsung,221.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-25,samsung,218.0,1.0,648.0,,0.0,0.0045871559633027525,648.0,no,no-campaign
2024-05-26,samsung,358.0,1.0,235.0,,0.0,0.002793296089385475,235.0,no,no-campaign
2024-05-27,samsung,408.0,0.0,0.0,mail,730083.0,0.0,0.0,yes,national
2024-05-28,samsung,420.0,1.0,663.0,,0.0,0.002380952380952381,663.0,no,no-campaign
2024-05-29,samsung,318.0,2.0,2418.0,push,154539.0,0.006289308176100629,1209.0,yes,wide-target
2024-05-30,samsung,320.0,1.0,685.0,push,154571.0,0.003125,685.0,yes,wide-target
2024-05-31,samsung,248.0,1.0,360.0,mail,141606.0,0.004032258064516129,360.0,yes,wide-target
2024-06-01,samsung,250.0,14.0,8540.0,,0.0,0.056,610.0,no,no-campaign
2024-06-02,samsung,240.0,2.0,1499.0,,0.0,0.008333333333333333,749.5,no,no-campaign
2024-06-03,samsung,332.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-04,samsung,327.0,4.0,1705.0,push,780630.0,0.012232415902140673,426.25,yes,national
2024-06-05,samsung,324.0,3.0,1176.0,push,780901.0,0.009259259259259259,392.0,yes,national
2024-06-06,samsung,284.0,2.0,996.0,,0.0,0.007042253521126761,498.0,no,no-campaign
2024-06-07,samsung,272.0,2.0,980.0,push,781245.0,0.007352941176470588,490.0,yes,national
2024-06-08,samsung,198.0,2.0,1641.0,,0.0,0.010101010101010102,820.5,no,no-campaign
2024-06-09,samsung,257.0,3.0,1836.0,,0.0,0.011673151750972763,612.0,no,no-campaign
2024-06-10,samsung,461.0,0.0,0.0,mail,732721.0,0.0,0.0,yes,national
2024-06-11,samsung,505.0,1.0,575.0,,0.0,0.0019801980198019802,575.0,no,no-campaign
2024-06-12,samsung,375.0,24.0,13273.0,,0.0,0.064,553.0416666666666,no,no-campaign
2024-06-13,samsung,359.0,1.0,700.0,mail,733147.0,0.002785515320334262,700.0,yes,national
2024-06-14,samsung,490.0,1.0,980.0,mail,733295.0,0.0020408163265306124,980.0,yes,national
2024-06-15,samsung,294.0,2.0,967.0,,0.0,0.006802721088435374,483.5,no,no-campaign
2024-06-16,samsung,294.0,5.0,2549.0,,0.0,0.017006802721088437,509.8,no,no-campaign
2024-06-17,samsung,335.0,16.0,8926.0,mail,733692.0,0.04776119402985075,557.875,yes,national
2024-06-18,samsung,437.0,20.0,10542.0,push,782964.0,0.04576659038901602,527.1,yes,national
2024-06-19,samsung,363.0,11.0,7933.0,,0.0,0.030303030303030304,721.1818181818181,no,no-campaign
2024-06-20,samsung,304.0,15.0,8276.0,,0.0,0.049342105263157895,551.7333333333333,no,no-campaign
2024-06-21,samsung,294.0,27.0,12355.0,,0.0,0.09183673469387756,457.5925925925926,no,no-campaign
2024-06-22,samsung,306.0,35.0,18716.0,,0.0,0.11437908496732026,534.7428571428571,no,no-campaign
2024-06-23,samsung,292.0,27.0,13304.0,,0.0,0.09246575342465753,492.74074074074076,no,no-campaign
2024-06-24,samsung,403.0,51.0,31020.0,push,783783.0,0.12655086848635236,608.2352941176471,yes,national
2024-06-25,samsung,333.0,4.0,602.0,,0.0,0.012012012012012012,150.5,no,no-campaign
2024-06-26,samsung,262.0,5.0,2058.0,,0.0,0.019083969465648856,411.6,no,no-campaign
2024-06-27,samsung,225.0,2.0,761.0,,0.0,0.008888888888888889,380.5,no,no-campaign
2024-06-28,samsung,197.0,7.0,2334.0,,0.0,0.03553299492385787,333.42857142857144,no,no-campaign
2024-06-29,samsung,187.0,8.0,3698.0,,0.0,0.0427807486631016,462.25,no,no-campaign
2024-06-30,samsung,206.0,9.0,3038.0,,0.0,0.043689320388349516,337.55555555555554,no,no-campaign
2024-07-01,samsung,272.0,6.0,2893.0,mail,734503.0,0.022058823529411766,482.1666666666667,yes,national
2024-07-02,samsung,264.0,5.0,2332.0,push,785226.0,0.01893939393939394,466.4,yes,national
2024-07-03,samsung,230.0,8.0,2829.0,,0.0,0.034782608695652174,353.625,no,no-campaign
2024-07-04,samsung,231.0,12.0,5149.0,,0.0,0.05194805194805195,429.0833333333333,no,no-campaign
2024-07-05,samsung,217.0,6.0,2307.0,push,786422.0,0.027649769585253458,384.5,yes,national
2024-07-06,samsung,228.0,6.0,3670.0,,0.0,0.02631578947368421,611.6666666666666,no,no-campaign
2024-07-07,samsung,192.0,13.0,6628.0,,0.0,0.06770833333333333,509.84615384615387,no,no-campaign
2024-07-08,samsung,275.0,4.0,1703.0,,0.0,0.014545454545454545,425.75,no,no-campaign
2024-07-09,samsung,219.0,5.0,1876.0,,0.0,0.0228310502283105,375.2,no,no-campaign
2024-07-10,samsung,997.0,46.0,15823.0,mail,737839.0,0.04613841524573721,343.9782608695652,yes,national
2024-07-11,samsung,671.0,28.0,10243.0,push,788845.0,0.041728763040238454,365.82142857142856,yes,national
2024-07-12,samsung,364.0,30.0,7849.0,,0.0,0.08241758241758242,261.6333333333333,no,no-campaign
2024-07-13,samsung,398.0,33.0,13174.0,"mail, push",829248.0,0.0829145728643216,399.2121212121212,yes,national
2024-07-14,samsung,324.0,22.0,6555.0,,0.0,0.06790123456790123,297.95454545454544,no,no-campaign
2024-07-15,samsung,469.0,19.0,8013.0,"push, mail",1529431.0,0.04051172707889126,421.7368421052632,yes,national
2024-07-16,samsung,446.0,16.0,6693.0,,0.0,0.03587443946188341,418.3125,no,no-campaign
2024-07-17,samsung,415.0,8.0,4962.0,mail,740368.0,0.01927710843373494,620.25,yes,national
2024-07-18,samsung,351.0,11.0,3478.0,,0.0,0.03133903133903134,316.1818181818182,no,no-campaign
2024-07-19,samsung,286.0,7.0,3017.0,,0.0,0.024475524475524476,431.0,no,no-campaign
2024-07-20,samsung,240.0,9.0,3092.0,,0.0,0.0375,343.55555555555554,no,no-campaign
2024-07-21,samsung,266.0,12.0,2528.0,,0.0,0.045112781954887216,210.66666666666666,no,no-campaign
2024-07-22,samsung,287.0,10.0,2882.0,push,792937.0,0.03484320557491289,288.2,yes,national
2024-07-23,samsung,285.0,5.0,2433.0,mail,741833.0,0.017543859649122806,486.6,yes,national
2024-07-24,samsung,294.0,1.0,537.0,,0.0,0.003401360544217687,537.0,no,no-campaign
2024-07-25,samsung,313.0,2.0,875.0,,0.0,0.006389776357827476,437.5,no,no-campaign
2024-07-26,samsung,248.0,7.0,4177.0,,0.0,0.028225806451612902,596.7142857142857,no,no-campaign
2024-07-27,samsung,222.0,7.0,2122.0,,0.0,0.03153153153153153,303.14285714285717,no,no-campaign
2024-07-28,samsung,251.0,3.0,1425.0,,0.0,0.01195219123505976,475.0,no,no-campaign
2024-07-29,samsung,225.0,3.0,2297.0,,0.0,0.013333333333333334,765.6666666666666,no,no-campaign
2024-07-30,samsung,237.0,8.0,4056.0,,0.0,0.03375527426160337,507.0,no,no-campaign
2024-07-31,samsung,242.0,12.0,4631.0,,0.0,0.049586776859504134,385.9166666666667,no,no-campaign
2024-08-01,samsung,297.0,6.0,2455.0,mail,744637.0,0.020202020202020204,409.1666666666667,yes,national
2024-08-02,samsung,308.0,6.0,3087.0,,0.0,0.01948051948051948,514.5,no,no-campaign
2024-08-03,samsung,173.0,7.0,3765.0,,0.0,0.04046242774566474,537.8571428571429,no,no-campaign
2024-08-04,samsung,175.0,3.0,957.0,,0.0,0.017142857142857144,319.0,no,no-campaign
2024-08-05,samsung,235.0,10.0,2698.0,,0.0,0.0425531914893617,269.8,no,no-campaign
2024-08-06,samsung,208.0,3.0,2072.0,,0.0,0.014423076923076924,690.6666666666666,no,no-campaign
2024-08-07,samsung,199.0,3.0,1768.0,mail,747154.0,0.01507537688442211,589.3333333333334,yes,national
2024-08-08,samsung,246.0,6.0,2603.0,mail,747377.0,0.024390243902439025,433.8333333333333,yes,national
2024-08-09,samsung,322.0,10.0,3965.0,,0.0,0.031055900621118012,396.5,no,no-campaign
2024-08-10,samsung,180.0,4.0,1395.0,,0.0,0.022222222222222223,348.75,no,no-campaign
2024-08-11,samsung,184.0,3.0,439.0,,0.0,0.016304347826086956,146.33333333333334,no,no-campaign
2024-08-12,samsung,204.0,8.0,3359.0,,0.0,0.0392156862745098,419.875,no,no-campaign
2024-08-13,samsung,205.0,9.0,3908.0,,0.0,0.04390243902439024,434.22222222222223,no,no-campaign
2024-08-14,samsung,185.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-15,samsung,190.0,2.0,1108.0,,0.0,0.010526315789473684,554.0,no,no-campaign
2024-08-16,samsung,214.0,8.0,1801.0,,0.0,0.037383177570093455,225.125,no,no-campaign
2024-08-17,samsung,214.0,4.0,1183.0,,0.0,0.018691588785046728,295.75,no,no-campaign
2024-08-18,samsung,255.0,4.0,2487.0,,0.0,0.01568627450980392,621.75,no,no-campaign
2024-08-19,samsung,449.0,11.0,4963.0,,0.0,0.024498886414253896,451.1818181818182,no,no-campaign
2024-08-20,samsung,372.0,10.0,5768.0,,0.0,0.026881720430107527,576.8,no,no-campaign
2024-08-21,samsung,343.0,13.0,7155.0,,0.0,0.037900874635568516,550.3846153846154,no,no-campaign
2024-08-22,samsung,394.0,10.0,4014.0,,0.0,0.025380710659898477,401.4,no,no-campaign
2024-08-23,samsung,417.0,17.0,7772.0,push,804894.0,0.0407673860911271,457.1764705882353,yes,national
2024-08-24,samsung,316.0,17.0,5799.0,,0.0,0.05379746835443038,341.11764705882354,no,no-campaign
2024-08-25,samsung,313.0,12.0,4891.0,,0.0,0.038338658146964855,407.5833333333333,no,no-campaign
2024-08-26,samsung,395.0,24.0,9272.0,,0.0,0.060759493670886074,386.3333333333333,no,no-campaign
2024-08-27,samsung,418.0,25.0,12605.0,,0.0,0.05980861244019139,504.2,no,no-campaign
2024-08-28,samsung,436.0,25.0,10042.0,push,807473.0,0.05733944954128441,401.68,yes,national
2024-08-29,samsung,392.0,13.0,6030.0,push,807788.0,0.03316326530612245,463.84615384615387,yes,national
2024-08-30,samsung,352.0,15.0,8041.0,push,808321.0,0.04261363636363636,536.0666666666667,yes,national
2024-08-31,samsung,307.0,11.0,4377.0,,0.0,0.035830618892508145,397.90909090909093,no,no-campaign
2024-09-01,samsung,355.0,23.0,10929.0,,0.0,0.0647887323943662,475.17391304347825,no,no-campaign
2024-09-02,samsung,513.0,12.0,7192.0,mail,756774.0,0.023391812865497075,599.3333333333334,yes,national
2024-09-03,samsung,417.0,18.0,7581.0,,0.0,0.04316546762589928,421.1666666666667,no,no-campaign
2024-09-04,samsung,485.0,32.0,18164.0,mail,527099.0,0.06597938144329897,567.625,yes,national
2024-09-05,samsung,476.0,23.0,10753.0,,0.0,0.04831932773109244,467.5217391304348,no,no-campaign
2024-09-06,samsung,476.0,14.0,6168.0,push,811467.0,0.029411764705882353,440.57142857142856,yes,national
2024-09-07,samsung,370.0,24.0,11626.0,,0.0,0.06486486486486487,484.4166666666667,no,no-campaign
2024-09-08,samsung,395.0,13.0,6683.0,,0.0,0.03291139240506329,514.0769230769231,no,no-campaign
2024-09-09,samsung,466.0,12.0,5261.0,,0.0,0.02575107296137339,438.4166666666667,no,no-campaign
2024-09-10,samsung,514.0,18.0,5594.0,push,813352.0,0.03501945525291829,310.77777777777777,yes,national
2024-09-11,samsung,556.0,26.0,8395.0,mail,529963.0,0.046762589928057555,322.88461538461536,yes,national
2024-09-12,samsung,595.0,20.0,7049.0,mail,530649.0,0.03361344537815126,352.45,yes,national
2024-09-13,samsung,524.0,21.0,9645.0,,0.0,0.04007633587786259,459.2857142857143,no,no-campaign
2024-09-14,samsung,436.0,30.0,12107.0,,0.0,0.06880733944954129,403.56666666666666,no,no-campaign
2024-09-15,samsung,450.0,25.0,10059.0,,0.0,0.05555555555555555,402.36,no,no-campaign
2024-09-16,samsung,566.0,32.0,14424.0,,0.0,0.05653710247349823,450.75,no,no-campaign
2024-09-17,samsung,523.0,21.0,10283.0,,0.0,0.040152963671128104,489.6666666666667,no,no-campaign
2024-09-18,samsung,473.0,14.0,5228.0,,0.0,0.02959830866807611,373.42857142857144,no,no-campaign
2024-09-19,samsung,556.0,11.0,3939.0,"mail, push",1352860.0,0.019784172661870502,358.09090909090907,yes,national
2024-09-20,samsung,458.0,7.0,2843.0,,0.0,0.015283842794759825,406.14285714285717,no,no-campaign
2024-09-21,samsung,453.0,11.0,3004.0,,0.0,0.024282560706401765,273.09090909090907,no,no-campaign
2024-09-22,samsung,470.0,23.0,7982.0,,0.0,0.04893617021276596,347.04347826086956,no,no-campaign
2024-09-23,samsung,551.0,14.0,5420.0,,0.0,0.025408348457350273,387.14285714285717,no,no-campaign
2024-09-24,samsung,570.0,20.0,7493.0,,0.0,0.03508771929824561,374.65,no,no-campaign
2024-09-25,samsung,509.0,11.0,3198.0,,0.0,0.021611001964636542,290.72727272727275,no,no-campaign
2024-09-26,samsung,641.0,18.0,8392.0,,0.0,0.028081123244929798,466.22222222222223,no,no-campaign
2024-09-27,samsung,602.0,33.0,12658.0,mail,769622.0,0.054817275747508304,383.57575757575756,yes,national
2024-09-28,samsung,456.0,30.0,10510.0,,0.0,0.06578947368421052,350.3333333333333,no,no-campaign
2024-09-29,samsung,464.0,27.0,8206.0,,0.0,0.05818965517241379,303.9259259259259,no,no-campaign
2024-09-30,samsung,619.0,31.0,13061.0,,0.0,0.050080775444264945,421.3225806451613,no,no-campaign
2024-10-01,samsung,1569.0,64.0,38296.0,mail,772928.0,0.04079031230082855,598.375,yes,national
2024-10-02,samsung,1133.0,28.0,17144.0,,0.0,0.02471315092674316,612.2857142857143,no,no-campaign
2024-10-03,samsung,1333.0,33.0,19894.0,,0.0,0.024756189047261814,602.8484848484849,no,no-campaign
2024-10-04,samsung,1760.0,37.0,21879.0,,0.0,0.021022727272727273,591.3243243243244,no,no-campaign
2024-10-05,samsung,1063.0,40.0,22983.0,,0.0,0.03762935089369708,574.575,no,no-campaign
2024-10-06,samsung,920.0,23.0,15060.0,,0.0,0.025,654.7826086956521,no,no-campaign
2024-10-07,samsung,999.0,20.0,13801.0,,0.0,0.02002002002002002,690.05,no,no-campaign
2024-10-08,samsung,1230.0,35.0,20672.0,push,834133.0,0.028455284552845527,590.6285714285714,yes,national
2024-10-09,samsung,1199.0,45.0,27077.0,mail,549113.0,0.03753127606338615,601.7111111111111,yes,national
2024-10-10,samsung,1143.0,25.0,15367.0,,0.0,0.021872265966754154,614.68,no,no-campaign
2024-10-11,samsung,793.0,22.0,13197.0,,0.0,0.027742749054224466,599.8636363636364,no,no-campaign
2024-10-12,samsung,779.0,25.0,15583.0,,0.0,0.03209242618741977,623.32,no,no-campaign
2024-10-13,samsung,795.0,22.0,16002.0,,0.0,0.027672955974842768,727.3636363636364,no,no-campaign
2024-10-14,samsung,814.0,6.0,2619.0,,0.0,0.007371007371007371,436.5,no,no-campaign
2024-10-15,samsung,816.0,8.0,2708.0,,0.0,0.00980392156862745,338.5,no,no-campaign
2024-10-16,samsung,763.0,5.0,1998.0,push,840437.0,0.00655307994757536,399.6,yes,national
2024-10-17,samsung,605.0,9.0,2934.0,,0.0,0.01487603305785124,326.0,no,no-campaign
2024-10-18,samsung,614.0,6.0,2362.0,,0.0,0.009771986970684038,393.6666666666667,no,no-campaign
2024-10-19,samsung,558.0,5.0,2668.0,,0.0,0.008960573476702509,533.6,no,no-campaign
2024-10-20,samsung,633.0,4.0,2719.0,,0.0,0.00631911532385466,679.75,no,no-campaign
2024-10-21,samsung,645.0,7.0,2320.0,,0.0,0.010852713178294573,331.42857142857144,no,no-campaign
2024-10-22,samsung,655.0,4.0,1632.0,,0.0,0.0061068702290076335,408.0,no,no-campaign
2024-10-23,samsung,674.0,10.0,5481.0,mail,558308.0,0.01483679525222552,548.1,yes,national
