brand,level_1,TimeIdx,clicks,quantity,sales,cr,aov,idx_clicks,idx_cr,idx_aov,Level,Year,level_2
hp store,,184,32.0,1.0,48.1,0.03125,48.1,0.7740909291742146,1.128783090772157,0.2851878963699974,Daily,2023,183.0
hp store,,185,27.0,0.0,0.0,0.0,0.0,0.6531392214907435,0.0,0.0,Daily,2023,184.0
hp store,,186,38.0,1.0,142.2,0.02631578947368421,142.2,0.9192329783943799,0.9505541817028691,0.8431126582913436,Daily,2023,185.0
hp store,,187,34.0,1.0,516.53,0.029411764705882353,516.53,0.822471612247603,1.0623840854326183,3.062538547026918,Daily,2023,186.0
hp store,,188,19.0,0.0,0.0,0.0,0.0,0.45961648919718995,0.0,0.0,Daily,2023,187.0
hp store,,189,46.0,0.0,0.0,0.0,0.0,1.1127557106879336,0.0,0.0,Daily,2023,188.0
hp store,,190,25.0,2.0,610.76,0.08,305.38,0.6047585384173552,2.889684712376722,1.8106170435232807,Daily,2023,189.0
hp store,,191,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,190.0
hp store,,192,35.0,0.0,0.0,0.0,0.0,0.8466619537842972,0.0,0.0,Daily,2023,191.0
hp store,,193,38.0,0.0,0.0,0.0,0.0,0.9192329783943799,0.0,0.0,Daily,2023,192.0
hp store,,194,10.0,0.0,0.0,0.0,0.0,0.24190341536694207,0.0,0.0,Daily,2023,193.0
hp store,,195,16.0,0.0,0.0,0.0,0.0,0.3870454645871073,0.0,0.0,Daily,2023,194.0
hp store,,196,16.0,0.0,0.0,0.0,0.0,0.3870454645871073,0.0,0.0,Daily,2023,195.0
hp store,,197,8.0,0.0,0.0,0.0,0.0,0.19352273229355366,0.0,0.0,Daily,2023,196.0
hp store,,198,7.0,0.0,0.0,0.0,0.0,0.16933239075685946,0.0,0.0,Daily,2023,197.0
hp store,,199,34.0,0.0,0.0,0.0,0.0,0.822471612247603,0.0,0.0,Daily,2023,198.0
hp store,,200,23.0,0.0,0.0,0.0,0.0,0.5563778553439668,0.0,0.0,Daily,2023,199.0
hp store,,201,25.0,1.0,1278.54,0.04,1278.54,0.6047585384173552,1.444842356188361,7.580543306130903,Daily,2023,200.0
hp store,,202,16.0,0.0,0.0,0.0,0.0,0.3870454645871073,0.0,0.0,Daily,2023,201.0
hp store,,203,20.0,1.0,418.27,0.05,418.27,0.48380683073388414,1.8060529452354515,2.4799488859600585,Daily,2023,202.0
hp store,,204,13.0,0.0,0.0,0.0,0.0,0.3144744399770247,0.0,0.0,Daily,2023,203.0
hp store,,205,7.0,0.0,0.0,0.0,0.0,0.16933239075685946,0.0,0.0,Daily,2023,204.0
hp store,,206,21.0,1.0,40.49,0.047619047619047616,40.49,0.5079971722705784,1.720050424033763,0.24006773230813294,Daily,2023,205.0
hp store,,207,20.0,2.0,2065.88,0.1,1032.94,0.48380683073388414,3.612105890470903,6.124365606578485,Daily,2023,206.0
hp store,,208,16.0,1.0,483.59,0.0625,483.59,0.3870454645871073,2.257566181544314,2.8672352350429735,Daily,2023,207.0
hp store,,209,9.0,0.0,0.0,0.0,0.0,0.21771307383024788,0.0,0.0,Daily,2023,208.0
hp store,,210,14.0,0.0,0.0,0.0,0.0,0.3386647815137189,0.0,0.0,Daily,2023,209.0
hp store,,211,21.0,2.0,13.66,0.09523809523809523,6.83,0.5079971722705784,3.440100848067526,0.040495495472080714,Daily,2023,210.0
hp store,,212,14.0,1.0,623.01,0.07142857142857142,623.01,0.3386647815137189,2.5800756360506445,3.6938651001553446,Daily,2023,211.0
hp store,,213,15.0,0.0,0.0,0.0,0.0,0.3628551230504131,0.0,0.0,Daily,2023,212.0
hp store,,214,6.0,1.0,1062.28,0.16666666666666666,1062.28,0.14514204922016524,6.020176484118171,6.298324294301889,Daily,2023,213.0
hp store,,215,10.0,0.0,0.0,0.0,0.0,0.24190341536694207,0.0,0.0,Daily,2023,214.0
hp store,,216,10.0,0.0,0.0,0.0,0.0,0.24190341536694207,0.0,0.0,Daily,2023,215.0
hp store,,217,6.0,0.0,0.0,0.0,0.0,0.14514204922016524,0.0,0.0,Daily,2023,216.0
hp store,,218,15.0,0.0,0.0,0.0,0.0,0.3628551230504131,0.0,0.0,Daily,2023,217.0
hp store,,219,21.0,0.0,0.0,0.0,0.0,0.5079971722705784,0.0,0.0,Daily,2023,218.0
hp store,,220,12.0,0.0,0.0,0.0,0.0,0.2902840984403305,0.0,0.0,Daily,2023,219.0
hp store,,221,14.0,2.0,1030.75,0.14285714285714285,515.375,0.3386647815137189,5.160151272101289,3.0556904800766613,Daily,2023,220.0
hp store,,222,9.0,0.0,0.0,0.0,0.0,0.21771307383024788,0.0,0.0,Daily,2023,221.0
hp store,,223,10.0,0.0,0.0,0.0,0.0,0.24190341536694207,0.0,0.0,Daily,2023,222.0
hp store,,224,10.0,0.0,0.0,0.0,0.0,0.24190341536694207,0.0,0.0,Daily,2023,223.0
hp store,,225,12.0,0.0,0.0,0.0,0.0,0.2902840984403305,0.0,0.0,Daily,2023,224.0
hp store,,226,19.0,2.0,502.09,0.10526315789473684,251.045,0.45961648919718995,3.8022167268114764,1.4884614437464863,Daily,2023,225.0
hp store,,227,7.0,0.0,0.0,0.0,0.0,0.16933239075685946,0.0,0.0,Daily,2023,226.0
hp store,,228,12.0,2.0,832.02,0.16666666666666666,416.01,0.2902840984403305,6.020176484118171,2.4665492051742746,Daily,2023,227.0
hp store,,229,8.0,0.0,0.0,0.0,0.0,0.19352273229355366,0.0,0.0,Daily,2023,228.0
hp store,,230,8.0,2.0,557.36,0.25,278.68,0.19352273229355366,9.030264726177256,1.6523110802576066,Daily,2023,229.0
hp store,,231,14.0,0.0,0.0,0.0,0.0,0.3386647815137189,0.0,0.0,Daily,2023,230.0
hp store,,232,16.0,1.0,428.26,0.0625,428.26,0.3870454645871073,2.257566181544314,2.539180218283058,Daily,2023,231.0
hp store,,233,17.0,1.0,630.64,0.058823529411764705,630.64,0.4112358061238015,2.1247681708652366,3.739103845463101,Daily,2023,232.0
hp store,,234,23.0,0.0,0.0,0.0,0.0,0.5563778553439668,0.0,0.0,Daily,2023,233.0
hp store,,235,18.0,0.0,0.0,0.0,0.0,0.43542614766049575,0.0,0.0,Daily,2023,234.0
hp store,,236,28.0,0.0,0.0,0.0,0.0,0.6773295630274379,0.0,0.0,Daily,2023,235.0
hp store,,237,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,236.0
hp store,,238,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,237.0
hp store,,239,27.0,1.0,590.15,0.037037037037037035,590.15,0.6531392214907435,1.3378169964707045,3.499036113154968,Daily,2023,238.0
hp store,,240,27.0,0.0,0.0,0.0,0.0,0.6531392214907435,0.0,0.0,Daily,2023,239.0
hp store,,241,69.0,0.0,0.0,0.0,0.0,1.6691335660319002,0.0,0.0,Daily,2023,240.0
hp store,,242,41.0,0.0,0.0,0.0,0.0,0.9918040030044625,0.0,0.0,Daily,2023,241.0
hp store,,243,78.0,2.0,50.37,0.02564102564102564,25.185,1.8868466398621482,0.9261809975566416,0.1493234338893635,Daily,2023,242.0
hp store,,244,51.0,0.0,0.0,0.0,0.0,1.2337074183714045,0.0,0.0,Daily,2023,243.0
hp store,,245,26.0,1.0,464.73,0.038461538461538464,464.73,0.6289488799540494,1.3892714963349626,2.7554131201669207,Daily,2023,244.0
hp store,,246,30.0,1.0,540.41,0.03333333333333333,540.41,0.7257102461008262,1.2040352968236343,3.2041245546218353,Daily,2023,245.0
hp store,,247,38.0,0.0,0.0,0.0,0.0,0.9192329783943799,0.0,0.0,Daily,2023,246.0
hp store,,248,29.0,2.0,620.36,0.06896551724137931,310.18,0.701519904564132,2.491107510669588,1.8390765425373345,Daily,2023,247.0
hp store,,249,41.0,0.0,0.0,0.0,0.0,0.9918040030044625,0.0,0.0,Daily,2023,248.0
hp store,,250,32.0,1.0,26.23,0.03125,26.23,0.7740909291742146,1.128783090772157,0.1555193039872148,Daily,2023,249.0
hp store,,251,33.0,1.0,551.05,0.030303030303030304,551.05,0.7982812707109088,1.0945775425669402,3.2672097774363213,Daily,2023,250.0
hp store,,252,33.0,0.0,0.0,0.0,0.0,0.7982812707109088,0.0,0.0,Daily,2023,251.0
hp store,,253,37.0,0.0,0.0,0.0,0.0,0.8950426368576857,0.0,0.0,Daily,2023,252.0
hp store,,254,24.0,1.0,43.83,0.041666666666666664,43.83,0.580568196880661,1.5050441210295427,0.2598708003720787,Daily,2023,253.0
hp store,,255,29.0,3.0,484.06,0.10344827586206896,161.35333333333332,0.701519904564132,3.736661266004382,0.9566739647738111,Daily,2023,254.0
hp store,,256,38.0,2.0,731.92,0.05263157894736842,365.96,0.9192329783943799,1.9011083634057382,2.169799637329818,Daily,2023,255.0
hp store,,257,16.0,1.0,900.79,0.0625,900.79,0.3870454645871073,2.257566181544314,5.340840024347816,Daily,2023,256.0
hp store,,258,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,257.0
hp store,,259,36.0,1.0,464.74,0.027777777777777776,464.74,0.8708522953209915,1.0033627473530284,2.7554724107898667,Daily,2023,258.0
hp store,,260,54.0,0.0,0.0,0.0,0.0,1.306278442981487,0.0,0.0,Daily,2023,259.0
hp store,,261,27.0,1.0,626.86,0.037037037037037035,626.86,0.6531392214907435,1.3378169964707045,3.716691989989534,Daily,2023,260.0
hp store,,262,29.0,0.0,0.0,0.0,0.0,0.701519904564132,0.0,0.0,Daily,2023,261.0
hp store,,263,35.0,1.0,398.35,0.02857142857142857,398.35,0.8466619537842972,1.032030254420258,2.3618419650517355,Daily,2023,262.0
hp store,,264,33.0,0.0,0.0,0.0,0.0,0.7982812707109088,0.0,0.0,Daily,2023,263.0
hp store,,265,22.0,0.0,0.0,0.0,0.0,0.5321875138072726,0.0,0.0,Daily,2023,264.0
hp store,,266,27.0,0.0,0.0,0.0,0.0,0.6531392214907435,0.0,0.0,Daily,2023,265.0
hp store,,267,29.0,0.0,0.0,0.0,0.0,0.701519904564132,0.0,0.0,Daily,2023,266.0
hp store,,268,26.0,1.0,414.85,0.038461538461538464,414.85,0.6289488799540494,1.3892714963349626,2.459671492912545,Daily,2023,267.0
hp store,,269,28.0,1.0,730.31,0.03571428571428571,730.31,0.6773295630274379,1.2900378180253222,4.330053484365338,Daily,2023,268.0
hp store,,270,36.0,0.0,0.0,0.0,0.0,0.8708522953209915,0.0,0.0,Daily,2023,269.0
hp store,,271,55.0,5.0,1912.7,0.09090909090909091,382.54,1.3304687845181813,3.2837326277008207,2.2681034901741954,Daily,2023,270.0
hp store,,272,31.0,0.0,0.0,0.0,0.0,0.7499005876375204,0.0,0.0,Daily,2023,271.0
hp store,,273,26.0,1.0,313.64,0.038461538461538464,313.64,0.6289488799540494,1.3892714963349626,1.8595910980766315,Daily,2023,272.0
hp store,,274,22.0,0.0,0.0,0.0,0.0,0.5321875138072726,0.0,0.0,Daily,2023,273.0
hp store,,275,39.0,2.0,1473.0,0.05128205128205128,736.5,0.9434233199310741,1.8523619951132833,4.366754379968879,Daily,2023,274.0
hp store,,276,43.0,2.0,581.36,0.046511627906976744,290.68,1.040184686077851,1.6800492513818153,1.723459827792741,Daily,2023,275.0
hp store,,277,35.0,4.0,1860.48,0.11428571428571428,465.12,0.8466619537842972,4.128121017681032,2.757725454461813,Daily,2023,276.0
hp store,,278,18.0,1.0,23.01,0.05555555555555555,23.01,0.43542614766049575,2.006725494706057,0.1364277233986204,Daily,2023,277.0
hp store,,279,34.0,0.0,0.0,0.0,0.0,0.822471612247603,0.0,0.0,Daily,2023,278.0
hp store,,280,31.0,0.0,0.0,0.0,0.0,0.7499005876375204,0.0,0.0,Daily,2023,279.0
hp store,,281,62.0,3.0,1437.03,0.04838709677419355,479.01,1.4998011752750409,1.7477931728085012,2.840080129733731,Daily,2023,280.0
hp store,,282,39.0,0.0,0.0,0.0,0.0,0.9434233199310741,0.0,0.0,Daily,2023,281.0
hp store,,283,38.0,2.0,1733.18,0.05263157894736842,866.59,0.9192329783943799,1.9011083634057382,5.138066093872683,Daily,2023,282.0
hp store,,284,51.0,3.0,337.05,0.058823529411764705,112.35000000000001,1.2337074183714045,2.1247681708652366,0.6661301487976967,Daily,2023,283.0
hp store,,285,32.0,0.0,0.0,0.0,0.0,0.7740909291742146,0.0,0.0,Daily,2023,284.0
hp store,,286,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,285.0
hp store,,287,19.0,0.0,0.0,0.0,0.0,0.45961648919718995,0.0,0.0,Daily,2023,286.0
hp store,,288,72.0,1.0,809.33,0.013888888888888888,809.33,1.741704590641983,0.5016813736765142,4.7985679868841995,Daily,2023,287.0
hp store,,289,45.0,1.0,442.61,0.022222222222222223,442.61,1.0885653691512394,0.8026901978824228,2.6242622622104896,Daily,2023,288.0
hp store,,290,38.0,0.0,0.0,0.0,0.0,0.9192329783943799,0.0,0.0,Daily,2023,289.0
hp store,,291,30.0,1.0,655.79,0.03333333333333333,655.79,0.7257102461008262,1.2040352968236343,3.8882197621721533,Daily,2023,290.0
hp store,,292,39.0,1.0,517.86,0.02564102564102564,517.86,0.9434233199310741,0.9261809975566416,3.0704241998787287,Daily,2023,291.0
hp store,,293,29.0,0.0,0.0,0.0,0.0,0.701519904564132,0.0,0.0,Daily,2023,292.0
hp store,,294,34.0,0.0,0.0,0.0,0.0,0.822471612247603,0.0,0.0,Daily,2023,293.0
hp store,,295,33.0,2.0,966.01,0.06060606060606061,483.005,0.7982812707109088,2.1891550851338804,2.863766733600636,Daily,2023,294.0
hp store,,296,34.0,1.0,51.57,0.029411764705882353,51.57,0.822471612247603,1.0623840854326183,0.3057617425322405,Daily,2023,295.0
hp store,,297,24.0,1.0,358.51,0.041666666666666664,358.51,0.580568196880661,1.5050441210295427,2.1256281232350887,Daily,2023,296.0
hp store,,298,23.0,0.0,0.0,0.0,0.0,0.5563778553439668,0.0,0.0,Daily,2023,297.0
hp store,,299,33.0,0.0,0.0,0.0,0.0,0.7982812707109088,0.0,0.0,Daily,2023,298.0
hp store,,300,107.66666666666669,0.0,0.0,0.0,0.0,2.604493438784077,0.0,0.0,Daily,2023,299.0
hp store,,301,24.0,0.0,0.0,0.0,0.0,0.580568196880661,0.0,0.0,Daily,2023,300.0
hp store,,302,38.0,0.0,0.0,0.0,0.0,0.9192329783943799,0.0,0.0,Daily,2023,301.0
hp store,,303,39.0,0.0,0.0,0.0,0.0,0.9434233199310741,0.0,0.0,Daily,2023,302.0
hp store,,304,65.0,0.0,0.0,0.0,0.0,1.5723721998851234,0.0,0.0,Daily,2023,303.0
hp store,,305,34.0,0.0,0.0,0.0,0.0,0.822471612247603,0.0,0.0,Daily,2023,304.0
hp store,,306,45.0,2.0,64.8,0.044444444444444446,32.4,1.0885653691512394,1.6053803957648456,0.1921016183448631,Daily,2023,305.0
hp store,,307,21.0,2.0,127.61,0.09523809523809523,63.805,0.5079971722705784,3.440100848067526,0.37830381970660465,Daily,2023,306.0
hp store,,308,17.0,1.0,248.51,0.058823529411764705,248.51,0.4112358061238015,2.1247681708652366,1.4734312708296893,Daily,2023,307.0
hp store,,309,14.0,1.0,471.63,0.07142857142857142,471.63,0.3386647815137189,2.5800756360506445,2.796323649999623,Daily,2023,308.0
hp store,,310,38.0,0.0,0.0,0.0,0.0,0.9192329783943799,0.0,0.0,Daily,2023,309.0
hp store,,311,35.0,2.0,480.81,0.05714285714285714,240.405,0.8466619537842972,2.064060508840516,1.4253762209320004,Daily,2023,310.0
hp store,,312,30.0,0.0,0.0,0.0,0.0,0.7257102461008262,0.0,0.0,Daily,2023,311.0
hp store,,313,46.0,3.0,852.27,0.06521739130434782,284.09,1.1127557106879336,2.355721232915806,1.6843873072713629,Daily,2023,312.0
hp store,,314,47.0,0.0,0.0,0.0,0.0,1.1369460522246277,0.0,0.0,Daily,2023,313.0
hp store,,315,29.0,3.0,810.05,0.10344827586206896,270.01666666666665,0.701519904564132,3.736661266004382,1.6009456372454358,Daily,2023,314.0
hp store,,316,27.0,1.0,1134.67,0.037037037037037035,1134.67,0.6531392214907435,1.3378169964707045,6.727529113807588,Daily,2023,315.0
hp store,,317,45.0,2.0,497.77,0.044444444444444446,248.885,1.0885653691512394,1.6053803957648456,1.4756546691901622,Daily,2023,316.0
hp store,,318,99.0,1.0,285.47,0.010101010101010102,285.47,2.3948438121327267,0.3648591808556468,1.6925694132379037,Daily,2023,317.0
hp store,,319,93.0,0.0,0.0,0.0,0.0,2.249701762912561,0.0,0.0,Daily,2023,318.0
hp store,,320,57.0,2.0,178.67,0.03508771929824561,89.335,1.37884946759157,1.2674055756038254,0.5296727800876032,Daily,2023,319.0
hp store,,321,60.0,2.0,958.99,0.03333333333333333,479.495,1.4514204922016525,1.2040352968236343,2.8429557249466093,Daily,2023,320.0
hp store,,322,36.0,0.0,0.0,0.0,0.0,0.8708522953209915,0.0,0.0,Daily,2023,321.0
hp store,,323,32.0,1.0,466.06,0.03125,466.06,0.7740909291742146,1.128783090772157,2.7632987730187315,Daily,2023,322.0
hp store,,324,80.0,0.0,0.0,0.0,0.0,1.9352273229355366,0.0,0.0,Daily,2023,323.0
hp store,,325,64.0,3.0,1151.74,0.046875,383.91333333333336,1.5481818583484293,1.6931746361582356,2.276246069058772,Daily,2023,324.0
hp store,,326,72.0,0.0,0.0,0.0,0.0,1.741704590641983,0.0,0.0,Daily,2023,325.0
hp store,,327,89.0,0.0,0.0,0.0,0.0,2.1529403967657843,0.0,0.0,Daily,2023,326.0
hp store,,328,97.0,4.0,4216.79,0.041237113402061855,1054.1975,2.3464631290593383,1.4895282022560423,6.250402648305828,Daily,2023,327.0
hp store,,329,40.0,2.0,1852.43,0.05,926.215,0.9676136614677683,1.8060529452354515,5.491586433187883,Daily,2023,328.0
hp store,,330,57.0,3.0,2232.19,0.05263157894736842,744.0633333333334,1.37884946759157,1.9011083634057382,4.411597854456996,Daily,2023,329.0
hp store,,331,78.0,2.0,1399.5,0.02564102564102564,699.75,1.8868466398621482,0.9261809975566416,4.148861340642529,Daily,2023,330.0
hp store,,332,32.0,3.0,1410.32,0.09375,470.1066666666666,0.7740909291742146,3.386349272316471,2.787291711770857,Daily,2023,331.0
hp store,,333,29.0,1.0,28.76,0.034482758620689655,28.76,0.701519904564132,1.245553755334794,0.170519831592539,Daily,2023,332.0
hp store,,334,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,333.0
hp store,,335,13.0,0.0,0.0,0.0,0.0,0.3144744399770247,0.0,0.0,Daily,2023,334.0
hp store,,336,13.0,0.0,0.0,0.0,0.0,0.3144744399770247,0.0,0.0,Daily,2023,335.0
hp store,,337,18.0,0.0,0.0,0.0,0.0,0.43542614766049575,0.0,0.0,Daily,2023,336.0
hp store,,338,25.0,0.0,0.0,0.0,0.0,0.6047585384173552,0.0,0.0,Daily,2023,337.0
hp store,,339,62.0,1.0,358.51,0.016129032258064516,358.51,1.4998011752750409,0.5825977242695004,2.1256281232350887,Daily,2023,338.0
hp store,,340,45.0,0.0,0.0,0.0,0.0,1.0885653691512394,0.0,0.0,Daily,2023,339.0
hp store,,341,34.0,2.0,604.31,0.058823529411764705,302.155,0.822471612247603,2.1247681708652366,1.7914958176232132,Daily,2023,340.0
hp store,,342,28.0,0.0,0.0,0.0,0.0,0.6773295630274379,0.0,0.0,Daily,2023,341.0
hp store,,343,21.0,0.0,0.0,0.0,0.0,0.5079971722705784,0.0,0.0,Daily,2023,342.0
hp store,,344,28.0,0.0,0.0,0.0,0.0,0.6773295630274379,0.0,0.0,Daily,2023,343.0
hp store,,345,24.0,0.0,0.0,0.0,0.0,0.580568196880661,0.0,0.0,Daily,2023,344.0
hp store,,346,26.0,2.0,630.15,0.07692307692307693,315.075,0.6289488799540494,2.778542992669925,1.8680993024693748,Daily,2023,345.0
hp store,,347,74.0,3.0,44.49,0.04054054054054054,14.83,1.7900852737153714,1.4643672528936094,0.08792799382883704,Daily,2023,346.0
hp store,,348,31.0,2.0,560.63,0.06451612903225806,280.315,0.7499005876375204,2.3303908970780016,1.6620050971092686,Daily,2023,347.0
hp store,,349,25.0,1.0,687.94,0.04,687.94,0.6047585384173552,1.444842356188361,4.078839114943368,Daily,2023,348.0
hp store,,350,21.0,0.0,0.0,0.0,0.0,0.5079971722705784,0.0,0.0,Daily,2023,349.0
hp store,,351,22.0,4.0,472.44,0.18181818181818182,118.11,0.5321875138072726,6.5674652554016415,0.7002815476145612,Daily,2023,350.0
hp store,,352,24.0,0.0,0.0,0.0,0.0,0.580568196880661,0.0,0.0,Daily,2023,351.0
hp store,,353,34.0,2.0,74.48,0.058823529411764705,37.24,0.822471612247603,2.1247681708652366,0.2207982798507007,Daily,2023,352.0
hp store,,354,20.0,0.0,0.0,0.0,0.0,0.48380683073388414,0.0,0.0,Daily,2023,353.0
hp store,,355,45.0,1.0,28.52,0.022222222222222223,28.52,1.0885653691512394,0.8026901978824228,0.1690968566418363,Daily,2023,354.0
hp store,,356,42.0,1.0,573.61,0.023809523809523808,573.61,1.0159943445411568,0.8600252120168815,3.4009694228023744,Daily,2023,355.0
hp store,,357,23.0,2.0,590.99,0.08695652173913043,295.495,0.5563778553439668,3.1409616438877412,1.7520082627412137,Daily,2023,356.0
hp store,,358,15.0,0.0,0.0,0.0,0.0,0.3628551230504131,0.0,0.0,Daily,2023,357.0
hp store,,359,13.0,0.0,0.0,0.0,0.0,0.3144744399770247,0.0,0.0,Daily,2023,358.0
hp store,,360,21.0,0.0,0.0,0.0,0.0,0.5079971722705784,0.0,0.0,Daily,2023,359.0
hp store,,361,64.0,4.0,2883.63,0.0625,720.9075,1.5481818583484293,2.257566181544314,4.274305476140414,Daily,2023,360.0
hp store,,362,34.0,1.0,15.25,0.029411764705882353,15.25,0.822471612247603,1.0623840854326183,0.09041819999256674,Daily,2023,361.0
hp store,,363,24.0,1.0,663.92,0.041666666666666664,663.92,0.580568196880661,1.5050441210295427,3.936423038627207,Daily,2023,362.0
hp store,,364,27.0,0.0,0.0,0.0,0.0,0.6531392214907435,0.0,0.0,Daily,2023,363.0
hp store,,365,12.0,1.0,27.4,0.08333333333333333,27.4,0.2902840984403305,3.0100882420590853,0.1624563068718904,Daily,2023,364.0
hp store,,1,20.0,0.0,0.0,0.0,0.0,0.5997050630837293,0.0,0.0,Daily,2024,0.0
hp store,,2,65.0,1.0,1128.67,0.015384615384615385,1128.67,1.9490414550221202,0.43253735915935504,5.685631772866821,Daily,2024,1.0
hp store,,3,42.0,2.0,328.62,0.047619047619047616,164.31,1.2593806324758317,1.3388061116837178,0.8277053138647676,Daily,2024,2.0
hp store,,4,30.0,1.0,707.07,0.03333333333333333,707.07,0.8995575946255939,0.9371642781786025,3.5618379664923703,Daily,2024,3.0
hp store,,5,18.0,0.0,0.0,0.0,0.0,0.5397345567753564,0.0,0.0,Daily,2024,4.0
hp store,,6,25.0,0.0,0.0,0.0,0.0,0.7496313288546617,0.0,0.0,Daily,2024,5.0
hp store,,7,29.0,0.0,0.0,0.0,0.0,0.8695723414714075,0.0,0.0,Daily,2024,6.0
hp store,,8,29.0,0.0,0.0,0.0,0.0,0.8695723414714075,0.0,0.0,Daily,2024,7.0
hp store,,9,32.0,1.0,43.15,0.03125,43.15,0.9595281009339669,0.8785915107924398,0.2173664676116166,Daily,2024,8.0
hp store,,10,28.0,1.0,285.48,0.03571428571428571,285.48,0.8395870883172211,1.0041045837627884,1.4380945347338197,Daily,2024,9.0
hp store,,11,45.0,0.0,0.0,0.0,0.0,1.349336391938391,0.0,0.0,Daily,2024,10.0
hp store,,12,58.0,0.0,0.0,0.0,0.0,1.739144682942815,0.0,0.0,Daily,2024,11.0
hp store,,13,50.0,2.0,916.2,0.04,458.1,1.4992626577093233,1.124597133814323,2.3076611544120875,Daily,2024,12.0
hp store,,14,35.0,1.0,796.71,0.02857142857142857,796.71,1.0494838603965262,0.8032836670102307,4.013396023426444,Daily,2024,13.0
hp store,,15,21.0,2.0,1764.57,0.09523809523809523,882.285,0.6296903162379158,2.6776122233674355,4.444476798996875,Daily,2024,14.0
hp store,,16,21.0,0.0,0.0,0.0,0.0,0.6296903162379158,0.0,0.0,Daily,2024,15.0
hp store,,17,34.0,2.0,1309.04,0.058823529411764705,654.52,1.0194986072423398,1.653819314432828,3.297119359934074,Daily,2024,16.0
hp store,,18,34.0,0.0,0.0,0.0,0.0,1.0194986072423398,0.0,0.0,Daily,2024,17.0
hp store,,19,30.0,0.0,0.0,0.0,0.0,0.8995575946255939,0.0,0.0,Daily,2024,18.0
hp store,,20,71.0,1.0,523.43,0.014084507042253521,523.43,2.1289529739472393,0.395984906272649,2.636758520091506,Daily,2024,19.0
hp store,,21,42.0,0.0,0.0,0.0,0.0,1.2593806324758317,0.0,0.0,Daily,2024,20.0
hp store,,22,24.0,0.0,0.0,0.0,0.0,0.7196460757004751,0.0,0.0,Daily,2024,21.0
hp store,,23,38.0,4.0,1398.46,0.10526315789473684,349.615,1.1394396198590857,2.9594661416166392,1.761172133813102,Daily,2024,22.0
hp store,,24,26.0,1.0,358.51,0.038461538461538464,358.51,0.7796165820088481,1.0813433978983875,1.8059803546567943,Daily,2024,23.0
hp store,,25,41.0,1.0,358.51,0.024390243902439025,358.51,1.229395379321645,0.6857299596428799,1.8059803546567943,Daily,2024,24.0
hp store,,26,30.0,0.0,0.0,0.0,0.0,0.8995575946255939,0.0,0.0,Daily,2024,25.0
hp store,,27,78.0,4.0,1763.17,0.05128205128205128,440.7925,2.3388497460265443,1.4417911971978499,2.2204752879419125,Daily,2024,26.0
hp store,,28,30.0,0.0,0.0,0.0,0.0,0.8995575946255939,0.0,0.0,Daily,2024,27.0
hp store,,29,41.0,0.0,0.0,0.0,0.0,1.229395379321645,0.0,0.0,Daily,2024,28.0
hp store,,30,46.0,1.0,589.56,0.021739130434782608,589.56,1.3793216450925774,0.611194094464306,2.9698858550429823,Daily,2024,29.0
hp store,,31,21.0,0.0,0.0,0.0,0.0,0.6296903162379158,0.0,0.0,Daily,2024,30.0
hp store,,32,31.0,1.0,863.1,0.03225806451612903,863.1,0.9295428477797805,0.9069331724309057,4.347833098391339,Daily,2024,31.0
hp store,,33,21.0,0.0,0.0,0.0,0.0,0.6296903162379158,0.0,0.0,Daily,2024,32.0
hp store,,34,24.0,1.0,36.82,0.041666666666666664,36.82,0.7196460757004751,1.171455347723253,0.18547933574645942,Daily,2024,33.0
hp store,,35,27.0,1.0,452.11,0.037037037037037035,452.11,0.8096018351630345,1.0412936424206694,2.2774867594875547,Daily,2024,34.0
hp store,,36,30.0,0.0,0.0,0.0,0.0,0.8995575946255939,0.0,0.0,Daily,2024,35.0
hp store,,37,31.0,1.0,464.73,0.03225806451612903,464.73,0.9295428477797805,0.9069331724309057,2.3410595247542663,Daily,2024,36.0
hp store,,38,44.0,2.0,874.22,0.045454545454545456,437.11,1.3193511387842045,1.2779512884253672,2.2019248356364716,Daily,2024,37.0
hp store,,39,57.0,2.0,1381.35,0.03508771929824561,690.675,1.7091594297886286,0.9864887138722132,3.4792487837231354,Daily,2024,38.0
hp store,,40,28.0,0.0,0.0,0.0,0.0,0.8395870883172211,0.0,0.0,Daily,2024,39.0
hp store,,41,31.0,3.0,1500.11,0.0967741935483871,500.03666666666663,0.9295428477797805,2.720799517292717,2.5189155019610827,Daily,2024,40.0
hp store,,42,31.0,2.0,658.46,0.06451612903225806,329.23,0.9295428477797805,1.8138663448618113,1.6584834792994796,Daily,2024,41.0
hp store,,43,28.0,3.0,1845.69,0.10714285714285714,615.23,0.8395870883172211,3.012313751288365,3.0991974940601366,Daily,2024,42.0
